User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,BMI,Workout_Intensity,Steps_Count,Heart_Rate_Avg,Sleep_Hours,Water_Intake_Liters,Workout_Type,Body_Fat_Percentage,Resting_Heart_Rate,Daily_Active_Minutes
12330867,male,73,197.0,100.0,10.0,88.0,39.9,58.0,25.76721894405937,High,18161,91,7.2,2.6,HIIT,10.3,89,92
10199130,female,26,135.0,43.0,17.0,102.0,40.4,100.0,23.593964334705074,Low,7057,71,5.4,3.4,HIIT,17.7,58,89
12053048,male,41,186.0,88.0,7.0,86.0,39.5,26.0,25.4364666435426,Low,15079,89,6.7,1.5,Yoga,28.4,80,153
14995117,female,46,175.0,74.0,1.0,77.0,37.9,3.0,24.163265306122447,Medium,13405,119,4.6,1.1,Cardio,26.6,78,92
11965048,female,30,181.0,77.0,29.0,113.0,40.8,194.0,23.503556057507403,Medium,18168,70,5.0,2.9,Cardio,35.0,53,160
16946003,female,22,167.0,60.0,20.0,98.0,40.4,103.0,21.513858510523864,Low,7289,143,7.7,1.3,HIIT,24.8,66,145
16073180,female,22,168.0,63.0,29.0,110.0,41.2,186.0,22.321428571428577,High,10640,70,4.2,2.7,Cardio,12.8,66,22
12691658,male,27,171.0,73.0,16.0,100.0,40.3,77.0,24.96494647925858,High,4221,139,4.6,3.2,Strength,34.5,68,161
16241763,male,52,186.0,84.0,24.0,105.0,40.6,168.0,24.280263614290668,Medium,12174,158,5.1,2.2,HIIT,27.3,52,86
13077162,male,24,180.0,80.0,13.0,100.0,39.8,62.0,24.691358024691358,High,9075,109,4.1,1.1,Cardio,19.4,82,55
15899947,female,26,163.0,63.0,10.0,89.0,39.3,42.0,23.711844630960897,Medium,4316,60,4.5,3.7,Cardio,16.2,86,101
18888434,male,55,182.0,81.0,4.0,93.0,38.8,21.0,24.453568409612362,Medium,19658,148,5.4,1.1,Strength,15.6,67,148
14912193,male,27,175.0,75.0,5.0,76.0,39.4,6.0,24.489795918367346,Medium,15681,86,4.5,3.7,HIIT,33.9,70,39
17940269,male,79,176.0,81.0,6.0,101.0,39.1,46.0,26.149276859504134,Low,16953,91,8.3,1.2,Cardio,20.5,73,144
11314616,male,48,180.0,83.0,16.0,94.0,40.0,82.0,25.61728395061728,High,6983,65,4.3,3.2,Cardio,22.2,65,112
15034515,female,28,152.0,54.0,21.0,104.0,40.7,126.0,23.372576177285318,Medium,9834,100,8.3,3.8,Cardio,30.9,80,107
14595307,female,27,171.0,64.0,8.0,89.0,39.6,34.0,21.887076365377382,Medium,12498,95,8.1,3.7,Yoga,34.1,52,147
11543337,male,36,171.0,76.0,29.0,107.0,41.1,184.0,25.990903183885642,Medium,18643,98,4.5,3.7,Strength,10.1,66,166
17731432,female,25,173.0,62.0,16.0,91.0,40.2,71.0,20.715693808680545,Low,5206,146,4.1,3.6,Yoga,34.8,82,143
12088481,female,55,154.0,53.0,22.0,98.0,41.0,129.0,22.34778208804183,Low,17820,152,4.2,2.5,Cardio,11.9,56,79
10965339,male,48,199.0,101.0,11.0,95.0,40.0,62.0,25.504406454382465,Medium,11704,89,7.0,2.7,HIIT,30.9,89,47
19217379,female,61,152.0,50.0,15.0,80.0,40.2,61.0,21.641274238227147,Medium,14930,145,7.4,2.9,Strength,33.8,71,122
15769995,male,23,182.0,78.0,7.0,95.0,39.8,28.0,23.54788069073783,Medium,12320,116,7.1,3.7,HIIT,24.0,56,45
19356729,female,54,163.0,60.0,28.0,114.0,41.0,208.0,22.582709172343712,Medium,7178,70,6.7,3.5,Strength,23.8,82,174
19282369,male,70,192.0,92.0,3.0,76.0,38.8,11.0,24.95659722222222,Medium,7358,149,4.9,3.3,Yoga,26.7,54,99
14270161,female,26,155.0,52.0,21.0,94.0,40.5,103.0,21.64412070759625,Medium,6507,146,8.2,3.0,Yoga,18.8,62,30
14281978,male,25,191.0,94.0,5.0,90.0,39.5,18.0,25.766837531865903,Medium,5508,62,5.6,2.9,Cardio,14.1,79,110
11903763,female,36,165.0,57.0,13.0,89.0,40.2,58.0,20.936639118457304,High,14902,107,8.9,3.8,Yoga,11.7,59,47
15753253,male,40,179.0,79.0,10.0,91.0,39.8,42.0,24.65590961580475,Medium,17238,65,5.9,1.6,Yoga,32.0,63,89
14897055,male,76,172.0,78.0,15.0,104.0,40.0,118.0,26.365603028664147,Medium,8754,66,5.3,1.6,HIIT,23.7,56,62
17063121,female,72,175.0,74.0,27.0,101.0,41.3,167.0,24.163265306122447,Low,10921,103,8.5,3.9,Cardio,27.4,80,162
16564141,male,41,186.0,89.0,27.0,108.0,41.0,189.0,25.725517400855587,Medium,13204,120,6.8,2.7,HIIT,18.3,53,20
18718273,male,68,186.0,88.0,4.0,87.0,39.1,21.0,25.4364666435426,Low,7516,113,7.6,2.5,Yoga,30.2,53,119
15877060,male,56,182.0,88.0,8.0,96.0,39.3,47.0,26.56683975365294,Medium,7799,110,6.0,3.6,Yoga,18.7,63,135
10503080,female,71,155.0,60.0,16.0,91.0,40.3,85.0,24.97398543184183,Low,4929,145,8.4,3.5,Cardio,10.7,64,27
14238093,female,20,173.0,72.0,8.0,79.0,39.5,23.0,24.0569347455645,Medium,15885,107,8.6,1.5,Cardio,18.4,84,171
12338147,male,23,183.0,80.0,17.0,97.0,40.1,73.0,23.888440980620498,Medium,3530,120,6.2,1.5,HIIT,31.3,83,144
14916834,male,42,195.0,96.0,11.0,84.0,40.1,40.0,25.2465483234714,Medium,11302,156,5.2,3.4,Yoga,31.9,63,58
18358291,male,75,180.0,84.0,26.0,109.0,40.9,226.0,25.925925925925924,Low,18138,99,7.2,3.4,Strength,33.4,62,80
19308646,male,50,169.0,75.0,20.0,106.0,40.7,137.0,26.25958474843318,Low,2715,62,8.8,1.7,HIIT,22.5,73,67
11476647,male,72,167.0,76.0,28.0,102.0,40.4,205.0,27.250887446663558,Medium,11533,89,7.1,3.5,Strength,33.9,72,63
15867556,female,51,159.0,62.0,11.0,82.0,39.8,43.0,24.524346347059055,Low,9527,83,8.8,2.4,HIIT,22.5,65,109
11025560,female,77,149.0,58.0,14.0,87.0,40.2,70.0,26.12494932660691,Medium,9223,126,5.7,2.4,Yoga,13.8,84,94
13195956,female,78,161.0,62.0,19.0,94.0,40.2,108.0,23.9188302920412,Medium,15421,61,8.6,4.0,Yoga,22.6,76,111
17915530,female,26,165.0,61.0,19.0,101.0,40.6,105.0,22.4058769513315,Medium,16066,103,4.6,2.6,HIIT,31.7,83,120
17433377,female,48,151.0,56.0,8.0,88.0,39.2,37.0,24.560326301478007,Medium,13279,99,5.8,1.4,HIIT,29.6,70,108
12866168,female,30,159.0,53.0,16.0,101.0,40.5,92.0,20.964360587002094,High,18585,78,6.5,1.8,Strength,20.9,57,29
13749563,female,56,166.0,62.0,23.0,109.0,40.5,159.0,22.49963710262738,Low,4140,122,7.3,2.0,Yoga,15.3,82,136
18336263,female,65,162.0,61.0,11.0,101.0,40.0,69.0,23.243408017070564,Low,11248,83,5.5,3.9,Cardio,24.5,77,62
11876838,female,44,171.0,71.0,30.0,108.0,41.0,194.0,24.280975342840534,Low,5671,109,8.6,1.8,Strength,33.3,76,148
16575275,female,56,165.0,66.0,2.0,80.0,38.2,8.0,24.242424242424246,Low,10610,79,8.5,2.3,Cardio,14.4,66,161
13837465,male,26,193.0,94.0,11.0,90.0,40.1,41.0,25.235576794007894,Low,9370,116,8.0,3.2,Cardio,30.7,63,158
19057360,male,24,171.0,75.0,17.0,101.0,40.2,82.0,25.64891761567662,Medium,14022,109,4.6,1.8,HIIT,13.7,79,173
18123423,female,66,169.0,71.0,17.0,101.0,40.4,104.0,24.859073561850078,Medium,4929,154,4.4,3.1,HIIT,33.0,66,58
10756407,female,45,178.0,72.0,18.0,100.0,40.3,101.0,22.724403484408533,Medium,12959,117,6.5,1.6,Cardio,27.3,87,87
10837034,male,32,197.0,97.0,27.0,111.0,40.9,195.0,24.994202375737586,Medium,5383,90,7.8,1.7,Strength,12.7,52,111
15568801,female,21,151.0,55.0,30.0,106.0,40.8,182.0,24.121749046094468,Medium,18777,96,4.6,4.0,HIIT,15.1,55,80
10604920,female,39,159.0,62.0,25.0,111.0,40.8,171.0,24.524346347059055,Medium,13111,152,7.2,2.1,Yoga,33.2,74,78
18610904,male,40,191.0,94.0,9.0,83.0,39.7,30.0,25.766837531865903,Low,17570,63,6.6,3.2,Cardio,22.7,55,47
13085192,male,41,199.0,102.0,20.0,93.0,40.3,101.0,25.75692533016843,Medium,9010,117,7.6,3.5,HIIT,21.3,85,123
17916290,male,20,184.0,77.0,8.0,96.0,39.8,31.0,22.743383742911153,Low,10823,69,6.2,2.0,Strength,11.5,88,105
13927582,female,62,179.0,80.0,6.0,88.0,38.9,27.0,24.968009737523797,Low,2321,122,7.5,2.1,HIIT,12.1,85,37
13158135,male,36,190.0,83.0,24.0,101.0,40.9,134.0,22.991689750692522,Medium,19447,95,4.8,3.3,Cardio,27.3,52,93
13403096,male,28,179.0,77.0,20.0,103.0,40.5,108.0,24.031709372366656,High,5111,114,5.1,2.8,Cardio,29.4,84,119
12975446,male,28,192.0,88.0,4.0,80.0,38.8,9.0,23.87152777777778,Medium,12985,158,8.5,2.1,HIIT,31.7,68,154
14405359,male,41,189.0,91.0,14.0,95.0,40.0,71.0,25.475210660395845,Low,5086,116,5.6,3.2,Yoga,22.6,60,35
18672521,female,35,170.0,66.0,8.0,99.0,39.8,43.0,22.837370242214536,High,15435,144,8.9,3.6,Yoga,18.2,64,140
19922065,male,50,197.0,103.0,3.0,85.0,38.6,13.0,26.540235512381148,Medium,14162,102,4.2,1.7,Strength,25.6,86,122
15866340,female,21,172.0,68.0,21.0,97.0,40.6,104.0,22.985397512168742,Medium,11150,124,6.5,1.1,Yoga,25.5,81,140
14739649,male,71,178.0,85.0,8.0,87.0,39.8,42.0,26.82742078020452,High,6143,71,5.6,1.8,Strength,10.9,80,77
16727196,male,31,174.0,74.0,25.0,100.0,40.6,125.0,24.441802087462015,Medium,8332,121,9.0,3.0,Yoga,33.5,71,150
13337054,female,27,182.0,79.0,10.0,85.0,39.8,36.0,23.849776597029344,Low,8447,83,9.0,3.7,Yoga,26.1,56,75
19380495,female,38,167.0,68.0,17.0,97.0,40.2,89.0,24.38237297859371,Medium,11774,61,5.2,3.6,Cardio,10.2,50,124
10136038,female,66,179.0,75.0,30.0,113.0,41.1,220.0,23.40750912892856,Medium,9863,106,5.3,1.7,HIIT,34.0,81,23
18488315,female,71,154.0,58.0,18.0,98.0,40.5,109.0,24.456063417102378,Medium,5176,115,7.7,3.6,Cardio,33.8,70,68
13963518,male,24,171.0,76.0,16.0,95.0,40.2,63.0,25.990903183885642,Medium,4416,143,8.4,3.4,Strength,33.6,83,98
11005832,male,32,196.0,96.0,27.0,105.0,40.7,170.0,24.989587671803417,High,9668,75,7.3,3.2,Yoga,32.2,88,25
15381496,female,42,164.0,64.0,6.0,83.0,39.1,23.0,23.795359904818564,High,10651,93,8.3,3.1,HIIT,14.6,57,83
18115026,male,76,179.0,86.0,28.0,112.0,40.8,259.0,26.840610467838083,High,12486,136,4.3,3.4,Strength,34.4,76,74
19149352,female,25,166.0,63.0,17.0,97.0,40.2,86.0,22.8625344752504,High,3229,77,7.2,3.6,Cardio,29.0,72,149
19082205,female,28,152.0,53.0,13.0,98.0,40.1,70.0,22.939750692520775,High,3530,88,7.5,3.5,Yoga,26.0,65,164
11973200,male,30,186.0,83.0,6.0,74.0,39.5,7.0,23.991212856977683,Low,14817,113,5.0,1.4,Yoga,33.6,63,129
16972419,female,26,169.0,64.0,4.0,84.0,38.8,15.0,22.40817898532965,Low,11579,110,7.9,3.2,HIIT,19.5,74,160
11314332,male,26,162.0,66.0,16.0,88.0,40.1,44.0,25.14860539551897,Medium,4797,73,8.7,3.5,Strength,33.3,54,161
10801214,female,27,186.0,82.0,29.0,109.0,40.7,178.0,23.702162099664697,High,3363,153,8.5,1.6,HIIT,25.1,52,155
13987013,male,21,188.0,89.0,4.0,80.0,38.6,7.0,25.18107741059303,Medium,6502,117,5.2,1.6,HIIT,24.5,53,52
13058031,male,63,177.0,82.0,11.0,90.0,40.1,57.0,26.173832551310287,Medium,18836,94,5.6,3.4,Strength,26.1,60,46
12399809,female,21,184.0,69.0,14.0,98.0,40.3,70.0,20.380434782608695,Low,15101,68,6.5,2.0,Cardio,28.9,57,149
10651229,female,42,174.0,67.0,10.0,94.0,39.6,50.0,22.12973972783723,Low,18961,96,4.8,2.2,Strength,21.1,82,76
16763349,female,65,152.0,52.0,25.0,107.0,40.4,175.0,22.506925207756233,Medium,13204,71,8.8,2.1,Strength,34.5,71,119
13984425,male,76,167.0,65.0,20.0,95.0,40.5,124.0,23.306680053067517,Low,9317,144,4.8,1.6,HIIT,12.2,64,67
10613630,male,33,189.0,94.0,11.0,83.0,39.8,33.0,26.315052770079227,Medium,5264,141,7.8,3.8,HIIT,32.8,61,42
18964544,female,40,159.0,61.0,10.0,89.0,40.2,45.0,24.128792373719392,Low,6242,70,5.7,3.4,Strength,26.4,73,51
13876641,male,51,174.0,74.0,26.0,109.0,40.6,190.0,24.441802087462015,Medium,14693,86,6.9,1.8,Strength,32.7,56,94
14671312,male,23,189.0,85.0,26.0,105.0,40.8,146.0,23.79552644102909,Medium,18566,147,4.2,1.3,Cardio,19.2,73,171
17356135,female,28,178.0,77.0,22.0,103.0,40.6,123.0,24.302487059714682,Medium,2637,102,5.0,2.1,Yoga,30.7,63,172
16809832,male,20,180.0,84.0,27.0,107.0,40.3,155.0,25.925925925925924,Medium,18908,109,6.2,2.2,HIIT,25.4,62,84
14741296,female,63,166.0,63.0,9.0,99.0,39.9,54.0,22.8625344752504,Low,16202,157,7.4,1.0,Strength,30.8,59,41
11179753,male,26,190.0,95.0,29.0,109.0,40.7,191.0,26.315789473684212,High,4370,79,7.9,3.7,Cardio,18.1,50,45
18602518,female,32,158.0,57.0,23.0,101.0,40.6,131.0,22.832879346258608,Medium,11476,72,4.2,3.6,HIIT,32.9,54,103
19574948,male,58,190.0,94.0,24.0,98.0,40.5,154.0,26.038781163434905,Medium,11915,106,4.8,3.6,Yoga,33.1,83,160
15939303,female,21,156.0,53.0,26.0,104.0,40.8,153.0,21.7784352399737,Medium,12638,67,7.6,3.4,Cardio,21.9,57,104
17285338,female,23,172.0,64.0,28.0,117.0,40.8,200.0,21.63331530557058,Low,11773,128,8.1,3.2,Yoga,20.0,63,162
12201423,female,26,168.0,70.0,28.0,101.0,41.3,152.0,24.801587301587304,High,12652,130,5.2,2.9,Strength,24.4,86,88
14852672,male,35,172.0,72.0,25.0,100.0,40.5,129.0,24.337479718766904,Medium,18963,123,5.1,3.9,HIIT,15.0,66,171
11532742,male,61,184.0,91.0,26.0,105.0,40.7,197.0,26.878544423440452,Medium,17743,103,4.4,3.1,Cardio,22.4,71,110
13028559,female,21,178.0,69.0,28.0,111.0,40.9,180.0,21.777553339224845,Low,5941,71,4.8,2.9,Strength,32.4,50,132
19189603,male,23,190.0,87.0,9.0,76.0,39.8,12.0,24.099722991689752,High,10387,63,4.0,3.4,Cardio,19.1,88,134
15097199,female,25,164.0,63.0,6.0,81.0,39.0,20.0,23.423557406305775,Medium,10524,99,6.9,1.7,Cardio,28.4,61,20
13381599,male,32,181.0,84.0,22.0,100.0,40.7,116.0,25.640242971826257,Low,5091,78,8.5,3.9,Strength,25.6,79,45
12677790,female,23,161.0,60.0,18.0,97.0,40.6,91.0,23.147255121330193,Medium,6718,113,4.7,1.1,HIIT,16.5,78,52
11997547,male,54,202.0,99.0,16.0,99.0,40.5,104.0,24.26232722282129,High,10849,60,7.8,2.9,Strength,23.3,65,59
11014098,male,21,171.0,70.0,17.0,96.0,40.4,65.0,23.938989774631512,Medium,19636,72,6.9,1.2,HIIT,31.3,51,110
18808903,male,21,197.0,94.0,3.0,80.0,38.8,6.0,24.221185807415804,Medium,10715,109,8.7,3.6,Cardio,23.9,64,154
15983344,male,36,188.0,86.0,14.0,96.0,40.4,69.0,24.332277048438208,Medium,12456,112,8.0,3.9,Cardio,27.4,57,135
19698350,female,23,162.0,57.0,21.0,104.0,40.3,123.0,21.719250114311837,Medium,15277,101,8.3,2.2,Strength,29.4,55,106
18162400,female,70,160.0,64.0,15.0,99.0,40.0,91.0,24.999999999999996,Medium,17950,84,7.2,3.6,Cardio,11.2,87,61
13828238,male,24,179.0,74.0,16.0,102.0,40.3,79.0,23.095409007209515,Low,4422,103,8.1,2.0,Cardio,11.3,54,116
14279651,female,66,161.0,63.0,8.0,96.0,40.1,45.0,24.3046178773967,Medium,10227,157,5.8,1.5,Yoga,12.9,63,82
13915300,female,46,157.0,59.0,8.0,90.0,39.3,38.0,23.93606231490121,High,10967,158,5.0,1.8,Yoga,14.1,53,69
10815078,female,68,169.0,70.0,28.0,101.0,41.3,173.0,24.508945765204302,Medium,18411,120,8.6,1.9,Yoga,30.3,52,75
17122661,female,72,189.0,85.0,20.0,95.0,40.7,108.0,23.79552644102909,Medium,9539,140,7.7,2.9,HIIT,20.9,81,172
17201432,male,22,183.0,83.0,19.0,109.0,40.3,116.0,24.78425751739377,Medium,2085,149,4.5,3.4,Yoga,14.6,73,104
12356410,male,33,201.0,105.0,27.0,103.0,40.9,168.0,25.989455706541925,Medium,8909,80,8.3,1.6,Strength,23.3,73,88
18608592,male,29,167.0,69.0,24.0,110.0,41.0,151.0,24.740937287102444,High,15316,110,5.7,1.3,Yoga,29.1,79,132
16338911,male,25,204.0,105.0,10.0,83.0,39.4,28.0,25.230680507497116,Medium,6653,135,5.5,1.7,HIIT,13.5,61,116
17968647,male,59,142.0,54.0,15.0,99.0,40.2,87.0,26.78040071414402,Low,10033,139,7.1,1.9,Yoga,18.6,74,178
13862112,female,55,165.0,63.0,11.0,89.0,40.0,52.0,23.140495867768596,High,12748,111,6.8,1.8,Strength,14.9,67,165
15486821,male,35,189.0,91.0,22.0,104.0,40.5,136.0,25.475210660395845,Medium,15925,122,6.7,1.7,Yoga,26.2,67,22
14666704,female,26,147.0,50.0,10.0,92.0,40.3,47.0,23.138507103521682,High,7066,143,5.3,2.4,Yoga,13.4,78,117
14411757,female,55,163.0,67.0,30.0,110.0,40.9,208.0,25.21735857578381,Medium,14504,113,8.8,3.6,Cardio,29.5,70,43
18873912,female,75,161.0,67.0,29.0,105.0,41.1,196.0,25.847768218818715,High,17896,69,8.8,1.3,Yoga,15.2,51,124
19814348,female,41,184.0,80.0,25.0,107.0,40.6,155.0,23.629489603024574,Low,18640,146,4.0,3.6,Yoga,11.5,81,49
19040996,male,27,189.0,96.0,20.0,108.0,40.6,130.0,26.874947509868147,Medium,13998,153,5.7,2.5,Cardio,32.8,79,73
12070823,female,55,175.0,69.0,30.0,117.0,41.2,230.0,22.53061224489796,High,15764,118,4.2,3.0,Yoga,18.3,77,114
18728217,male,73,190.0,93.0,7.0,98.0,39.5,50.0,25.761772853185597,Low,3447,67,8.3,3.4,Strength,22.6,74,45
18872060,male,68,198.0,98.0,28.0,106.0,40.8,230.0,24.997449239873482,Low,14611,110,8.4,1.9,Strength,12.5,88,173
10845307,female,59,182.0,84.0,16.0,94.0,40.0,81.0,25.359256128486894,Medium,17858,64,6.6,3.9,Yoga,22.0,78,60
13215682,male,32,190.0,91.0,24.0,117.0,40.4,192.0,25.207756232686982,High,7700,135,8.2,1.3,Strength,15.6,57,173
12849791,male,47,185.0,83.0,18.0,103.0,40.6,116.0,24.251278305332356,Low,5343,101,7.5,2.6,Cardio,31.0,80,39
10875764,male,41,184.0,86.0,21.0,103.0,40.8,130.0,25.401701323251416,High,19077,137,6.5,1.8,Yoga,27.8,51,104
17905683,female,25,169.0,66.0,11.0,92.0,39.8,49.0,23.1084345786212,Medium,12257,71,5.8,2.2,Yoga,26.6,67,32
15312578,male,29,196.0,103.0,7.0,83.0,39.7,21.0,26.81174510620575,Medium,16442,83,5.3,2.3,HIIT,29.5,70,67
18749699,female,35,168.0,63.0,24.0,108.0,41.0,154.0,22.321428571428577,High,13792,104,5.3,3.7,Cardio,17.3,86,109
12590897,female,26,169.0,66.0,4.0,82.0,38.6,14.0,23.1084345786212,Medium,14412,112,6.8,2.3,Cardio,21.3,87,36
15268844,female,31,168.0,62.0,4.0,76.0,38.9,12.0,21.9671201814059,Low,5665,112,4.8,3.1,Yoga,12.2,71,126
17902514,male,53,180.0,85.0,13.0,94.0,40.0,70.0,26.234567901234566,Low,4674,76,4.9,3.9,Yoga,11.7,79,178
13416799,male,27,196.0,93.0,18.0,99.0,40.3,91.0,24.20866305705956,Medium,12590,124,4.1,2.5,Cardio,18.2,68,104
14190872,male,29,179.0,83.0,20.0,98.0,40.5,96.0,25.90431010268094,Medium,18734,117,7.1,2.2,Strength,30.6,70,124
18767328,female,42,163.0,66.0,8.0,87.0,39.5,34.0,24.840980089578082,High,10840,96,9.0,3.9,Cardio,24.9,63,106
11502386,male,56,185.0,89.0,21.0,95.0,40.7,121.0,26.004382761139514,Medium,14062,134,8.4,3.5,HIIT,20.6,62,34
11434216,male,30,174.0,76.0,8.0,81.0,39.9,17.0,25.102391333069097,Medium,9044,101,7.5,3.8,Strength,34.2,84,44
10153431,male,42,196.0,95.0,18.0,94.0,40.4,91.0,24.729279466888798,Medium,4063,129,7.9,2.2,Cardio,21.1,68,121
13801505,female,53,164.0,66.0,3.0,80.0,38.8,11.0,24.538964901844146,Low,15011,138,6.1,3.1,Yoga,21.7,53,114
19495975,male,23,174.0,77.0,13.0,106.0,40.2,73.0,25.43268595587264,Low,9413,99,5.5,1.7,Cardio,34.8,70,112
15937153,female,58,153.0,59.0,5.0,83.0,39.4,21.0,25.20398137468495,High,14464,82,5.8,3.6,Yoga,13.3,73,46
11451390,male,37,187.0,85.0,26.0,103.0,40.5,156.0,24.307243558580453,Low,12782,82,4.4,3.8,Cardio,16.4,62,27
12597863,male,39,188.0,89.0,27.0,108.0,40.7,187.0,25.18107741059303,Low,19969,108,7.2,1.8,Yoga,21.3,71,79
14901222,male,75,168.0,73.0,16.0,95.0,40.1,102.0,25.86451247165533,Medium,11870,135,4.9,1.3,Cardio,24.3,72,91
14244633,male,26,176.0,84.0,15.0,92.0,40.2,57.0,27.117768595041323,Medium,6659,66,7.8,1.6,Strength,13.7,66,51
11032980,male,67,184.0,86.0,2.0,81.0,38.2,8.0,25.401701323251416,High,4280,96,4.9,2.9,Yoga,18.2,69,25
18463742,female,71,159.0,64.0,11.0,85.0,39.7,50.0,25.315454293738377,Low,5749,75,5.1,1.8,Strength,15.5,81,175
14968753,female,72,163.0,63.0,4.0,83.0,39.1,18.0,23.711844630960897,Low,4538,97,8.8,2.9,Strength,31.2,89,38
13282360,female,43,159.0,62.0,17.0,95.0,40.7,88.0,24.524346347059055,Medium,18827,158,4.5,2.1,Strength,30.9,64,137
11765841,female,26,168.0,67.0,29.0,93.0,41.2,134.0,23.738662131519277,Medium,13990,99,6.5,3.8,Strength,16.0,60,63
13084225,male,47,192.0,93.0,25.0,94.0,40.9,132.0,25.227864583333336,Medium,4534,88,4.3,2.4,Cardio,20.9,86,100
10711686,male,28,197.0,98.0,28.0,108.0,40.3,184.0,25.25187456517818,Medium,2088,76,4.5,2.5,Strength,26.3,89,107
14425719,female,43,152.0,54.0,19.0,95.0,40.5,101.0,23.372576177285318,High,8577,149,7.2,2.0,Yoga,11.2,53,159
14646801,male,28,177.0,87.0,11.0,91.0,39.8,42.0,27.769797950780426,High,10263,79,7.2,1.2,Yoga,32.1,87,108
16612767,female,67,176.0,68.0,20.0,92.0,40.2,104.0,21.952479338842977,Low,19205,84,5.0,2.5,Cardio,22.8,66,58
17479640,female,30,148.0,47.0,29.0,105.0,40.5,181.0,21.4572680788897,Medium,10072,119,8.4,3.3,HIIT,15.7,78,91
15440405,male,35,189.0,86.0,28.0,110.0,40.4,195.0,24.075473810923548,Medium,19199,97,7.5,3.9,HIIT,19.9,87,109
17382240,female,23,172.0,65.0,26.0,107.0,40.7,158.0,21.971335857220122,High,14538,122,5.5,1.2,Yoga,32.5,64,168
10340956,female,33,158.0,59.0,20.0,96.0,40.5,103.0,23.634033007530842,High,13108,98,5.2,3.4,Cardio,10.6,77,165
11205326,male,62,175.0,79.0,12.0,96.0,39.9,72.0,25.79591836734694,Low,9362,123,7.8,1.8,Cardio,13.6,72,36
13210322,male,62,183.0,87.0,11.0,93.0,40.1,63.0,25.97867956642479,Medium,12234,142,7.7,3.5,Strength,14.8,52,43
14985238,female,44,160.0,67.0,17.0,90.0,40.2,78.0,26.171874999999996,Medium,7691,80,4.7,2.0,Strength,11.5,70,106
18521710,female,28,154.0,59.0,14.0,92.0,40.5,65.0,24.87771968291449,Low,3953,91,5.7,1.3,Yoga,15.6,78,34
17340116,female,29,168.0,68.0,18.0,95.0,40.2,87.0,24.092970521541954,Low,6963,87,5.1,2.8,HIIT,30.4,65,59
10652326,male,33,191.0,92.0,26.0,103.0,40.8,154.0,25.218606946081522,Medium,7986,71,5.5,3.7,HIIT,23.2,73,96
13256736,male,50,180.0,78.0,10.0,92.0,39.8,48.0,24.074074074074073,Medium,9752,138,5.4,1.5,Cardio,25.1,81,108
15506845,female,64,152.0,54.0,10.0,88.0,39.7,49.0,23.372576177285318,Low,13445,151,8.9,1.1,HIIT,13.9,80,59
12337013,female,31,180.0,73.0,19.0,93.0,40.6,88.0,22.530864197530864,Medium,6991,144,7.8,3.7,Cardio,17.0,83,88
13647317,female,58,139.0,43.0,26.0,113.0,40.6,199.0,22.255576833497233,Low,10447,139,7.9,3.1,Cardio,32.9,70,24
13972821,female,21,165.0,63.0,6.0,81.0,39.2,20.0,23.140495867768596,Medium,3931,82,5.4,3.4,HIIT,15.3,62,161
17102445,female,27,154.0,56.0,10.0,84.0,39.5,38.0,23.61275088547816,Medium,19495,149,4.0,1.2,Cardio,32.7,74,54
18727348,female,41,174.0,71.0,23.0,111.0,40.6,155.0,23.450918219051392,Low,2872,74,4.3,3.7,Cardio,26.6,55,108
10906317,male,45,178.0,74.0,28.0,105.0,40.9,180.0,23.355636914530994,Medium,9954,71,6.8,2.3,Cardio,22.6,71,64
16601832,female,61,156.0,55.0,8.0,91.0,39.7,41.0,22.600262984878366,Low,19945,63,5.4,3.7,Yoga,14.3,64,116
10092048,male,34,183.0,84.0,16.0,90.0,40.0,62.0,25.082863029651524,Medium,7526,94,5.0,1.2,Cardio,26.8,67,141
15968098,female,31,175.0,65.0,15.0,95.0,39.8,74.0,21.224489795918366,Low,14920,154,4.2,3.7,Yoga,32.2,80,46
17832870,male,26,193.0,94.0,12.0,96.0,40.1,55.0,25.235576794007894,Medium,7560,120,8.4,3.0,Strength,14.0,60,114
16555618,male,37,192.0,89.0,17.0,105.0,40.3,108.0,24.14279513888889,Low,17389,86,7.0,2.7,HIIT,10.2,74,100
10850457,male,48,183.0,81.0,14.0,99.0,40.2,82.0,24.187046492878256,Medium,11085,155,4.5,1.2,HIIT,28.5,74,170
16559023,female,23,179.0,71.0,18.0,102.0,40.6,98.0,22.15910864205237,Medium,9715,92,7.8,3.1,Cardio,25.0,67,92
12225208,female,33,181.0,75.0,5.0,81.0,39.4,17.0,22.89307408198773,Low,11438,72,7.8,2.8,HIIT,22.6,84,24
12253507,female,39,157.0,63.0,2.0,77.0,38.4,6.0,25.558846200657225,Medium,19130,96,5.4,3.2,HIIT,21.4,63,75
16867670,male,79,181.0,90.0,27.0,114.0,40.7,264.0,27.471688898385274,Low,7243,103,4.9,3.2,Strength,22.4,69,22
10568045,female,26,148.0,45.0,6.0,91.0,38.9,28.0,20.54419284149014,Medium,8826,61,8.1,2.3,Strength,19.4,86,174
17175966,female,20,160.0,56.0,6.0,90.0,39.2,26.0,21.874999999999996,Low,6085,97,5.6,1.6,Yoga,12.1,83,65
